 ,T-7341,T-6679,Beta-47169,Beta-47170,T-7345,T-7346,Beta-144306,Beta-144307,Beta-144310,Beta-209903,Beta-209904,WSU-1146,Ua-618,Gak-2864,M-710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,T-7341,T-6679,Beta-47169,Beta-47170,T-7345,T-7346,Beta-144306,Beta-144307,Beta-144310,Beta-209903,Beta-209904,WSU-1146,Ua-618,Gak-2864,M-710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,0.002983,0.001173,0.003131,0.002695,0.000678,0.000401,0.000397,0.000034,0.000005,0.00217,0.000285,0.000077,0.003888,0.005276,0.00176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,0.00293,0.001206,0.003008,0.002512,0.000625,0.00036,0.000362,0.000026,0.000004,0.002056,0.000232,0.000087,0.003963,0.005349,0.001775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,0.002876,0.001239,0.002886,0.002336,0.000574,0.000323,0.00033,0.00002,0.000003,0.001945,0.000187,0.000099,0.004036,0.005414,0.001789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,0.002822,0.001273,0.002765,0.002166,0.000527,0.000289,0.0003,0.000015,0.000002,0.001837,0.00015,0.000112,0.004106,0.00547,0.001804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,0.002788,0.001293,0.002694,0.002072,0.000502,0.000271,0.000284,0.000013,0.000002,0.001776,0.000133,0.000121,0.004144,0.005494,0.001812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,0.002754,0.001314,0.002623,0.00198,0.000478,0.000255,0.000269,0.000011,0.000002,0.001716,0.000119,0.000131,0.004181,0.005516,0.00182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,0.002721,0.001334,0.002554,0.00189,0.000454,0.000239,0.000255,0.00001,0.000002,0.001658,0.000106,0.000141,0.004217,0.005533,0.001828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,0.002687,0.001355,0.002484,0.001804,0.000432,0.000224,0.000241,0.000009,0.000001,0.0016,0.000094,0.000153,0.004252,0.005547,0.001836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,0.002653,0.001376,0.002416,0.00172,0.000411,0.00021,0.000228,0.000007,0.000001,0.001544,0.000083,0.000165,0.004285,0.005558,0.001844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,0.002641,0.001383,0.002393,0.001689,0.000403,0.000204,0.000223,0.000007,0.000001,0.001524,0.000078,0.000168,0.004297,0.005565,0.001847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,0.00263,0.001389,0.002369,0.001659,0.000395,0.000199,0.000218,0.000006,0.000001,0.001505,0.000074,0.000172,0.004309,0.005571,0.00185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,0.002619,0.001396,0.002346,0.001629,0.000387,0.000194,0.000213,0.000006,0.000001,0.001485,0.00007,0.000175,0.004321,0.005577,0.001852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,0.002608,0.001403,0.002323,0.0016,0.000379,0.000189,0.000209,0.000005,0.000001,0.001466,0.000066,0.000179,0.004333,0.005583,0.001855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,0.002596,0.00141,0.002299,0.001571,0.000372,0.000184,0.000204,0.000005,0.000001,0.001446,0.000062,0.000182,0.004345,0.005588,0.001858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,0.002604,0.001405,0.002314,0.001589,0.000376,0.000187,0.000207,0.000005,0.000001,0.001458,0.000064,0.000179,0.004338,0.005586,0.001856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,0.002612,0.001401,0.002329,0.001607,0.000381,0.00019,0.000209,0.000005,0.000001,0.001471,0.000066,0.000177,0.004331,0.005585,0.001854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,0.002619,0.001396,0.002345,0.001625,0.000386,0.000193,0.000212,0.000006,0.000001,0.001483,0.000068,0.000174,0.004324,0.005583,0.001853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,0.002627,0.001391,0.00236,0.001643,0.00039,0.000195,0.000215,0.000006,0.000001,0.001495,0.00007,0.000171,0.004316,0.005581,0.001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,0.002634,0.001387,0.002375,0.001662,0.000395,0.000199,0.000218,0.000006,0.000001,0.001507,0.000072,0.000168,0.004309,0.005579,0.001849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,0.002653,0.001375,0.002412,0.001706,0.000406,0.000206,0.000225,0.000007,0.000001,0.001538,0.000077,0.000161,0.004292,0.005576,0.001845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,0.002672,0.001364,0.00245,0.001752,0.000417,0.000213,0.000231,0.000007,0.000001,0.001568,0.000082,0.000154,0.004274,0.005571,0.00184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,0.002691,0.001352,0.002488,0.001798,0.000429,0.000221,0.000239,0.000008,0.000001,0.001599,0.000087,0.000148,0.004256,0.005566,0.001836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,0.00271,0.00134,0.002526,0.001845,0.000441,0.000228,0.000246,0.000008,0.000001,0.001631,0.000092,0.000141,0.004237,0.005559,0.001832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,0.002729,0.001329,0.002565,0.001893,0.000453,0.000236,0.000253,0.000009,0.000001,0.001662,0.000098,0.000135,0.004218,0.005551,0.001827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,0.002748,0.001318,0.002605,0.001946,0.000467,0.000246,0.000262,0.00001,0.000002,0.001697,0.000107,0.00013,0.004196,0.005537,0.001822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,0.002766,0.001306,0.002645,0.002,0.000482,0.000256,0.000271,0.000011,0.000002,0.001731,0.000117,0.000125,0.004174,0.005522,0.001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,0.002785,0.001295,0.002685,0.002055,0.000497,0.000267,0.00028,0.000012,0.000002,0.001766,0.000127,0.000121,0.004152,0.005505,0.001813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,0.002803,0.001284,0.002725,0.00211,0.000512,0.000278,0.00029,0.000014,0.000002,0.001802,0.000138,0.000116,0.004129,0.005488,0.001808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,0.002822,0.001273,0.002765,0.002166,0.000527,0.000289,0.0003,0.000015,0.000002,0.001837,0.00015,0.000112,0.004106,0.00547,0.001804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,0.002829,0.001268,0.002781,0.002188,0.000533,0.000293,0.000304,0.000016,0.000002,0.001851,0.000154,0.00011,0.004097,0.005463,0.001802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,0.002836,0.001264,0.002797,0.00221,0.000539,0.000297,0.000307,0.000016,0.000003,0.001865,0.000159,0.000108,0.004088,0.005457,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,0.002844,0.001259,0.002813,0.002233,0.000545,0.000302,0.000311,0.000017,0.000003,0.00188,0.000163,0.000106,0.004079,0.00545,0.001798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,0.002851,0.001255,0.002829,0.002255,0.000551,0.000306,0.000315,0.000017,0.000003,0.001894,0.000168,0.000104,0.004069,0.005443,0.001796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,0.002858,0.00125,0.002846,0.002277,0.000558,0.000311,0.000319,0.000018,0.000003,0.001908,0.000172,0.000103,0.00406,0.005435,0.001794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,0.002843,0.001259,0.002814,0.002235,0.000546,0.000303,0.000312,0.000017,0.000003,0.001881,0.000165,0.000107,0.004078,0.005447,0.001798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,0.002828,0.001268,0.002782,0.002193,0.000535,0.000295,0.000305,0.000016,0.000003,0.001853,0.000158,0.000111,0.004095,0.005458,0.001801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,0.002814,0.001277,0.002751,0.002151,0.000524,0.000287,0.000298,0.000015,0.000002,0.001827,0.000151,0.000115,0.004111,0.005468,0.001805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,0.002799,0.001286,0.002719,0.00211,0.000513,0.00028,0.000291,0.000015,0.000002,0.0018,0.000144,0.000119,0.004128,0.005477,0.001809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,0.002784,0.001296,0.002688,0.00207,0.000503,0.000273,0.000285,0.000014,0.000002,0.001773,0.000138,0.000124,0.004144,0.005486,0.001812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,0.002776,0.0013,0.002672,0.002047,0.000496,0.000268,0.000281,0.000013,0.000002,0.001759,0.000133,0.000126,0.004154,0.005494,0.001814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,0.002769,0.001305,0.002655,0.002023,0.00049,0.000263,0.000276,0.000012,0.000002,0.001744,0.000127,0.000127,0.004163,0.005503,0.001816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,0.002762,0.001309,0.002639,0.002,0.000483,0.000258,0.000272,0.000012,0.000002,0.00173,0.000122,0.000129,0.004173,0.005511,0.001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,0.002755,0.001313,0.002623,0.001977,0.000477,0.000254,0.000268,0.000011,0.000002,0.001715,0.000117,0.00013,0.004182,0.005519,0.00182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,0.002747,0.001318,0.002607,0.001955,0.00047,0.000249,0.000264,0.000011,0.000002,0.001701,0.000112,0.000132,0.004192,0.005526,0.001822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,0.002758,0.001311,0.002631,0.001988,0.00048,0.000256,0.00027,0.000011,0.000002,0.001722,0.000119,0.000129,0.004178,0.005516,0.001819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,0.002769,0.001304,0.002655,0.002021,0.000489,0.000262,0.000276,0.000012,0.000002,0.001743,0.000126,0.000127,0.004165,0.005505,0.001816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,0.00278,0.001298,0.002679,0.002055,0.000498,0.000269,0.000282,0.000013,0.000002,0.001765,0.000133,0.000124,0.004151,0.005494,0.001814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,0.002791,0.001291,0.002703,0.002089,0.000507,0.000276,0.000288,0.000014,0.000002,0.001786,0.00014,0.000121,0.004137,0.005483,0.001811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,0.002802,0.001284,0.002728,0.002123,0.000517,0.000283,0.000294,0.000015,0.000002,0.001808,0.000148,0.000119,0.004123,0.005472,0.001808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,0.002821,0.001273,0.002767,0.002175,0.000531,0.000292,0.000303,0.000016,0.000003,0.001842,0.000157,0.000114,0.004102,0.005459,0.001803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,0.002839,0.001262,0.002807,0.002228,0.000545,0.000302,0.000311,0.000017,0.000003,0.001876,0.000167,0.000108,0.00408,0.005445,0.001799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,0.002858,0.00125,0.002846,0.002282,0.000559,0.000312,0.00032,0.000019,0.000003,0.00191,0.000176,0.000104,0.004058,0.00543,0.001794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,0.002876,0.001239,0.002886,0.002336,0.000574,0.000323,0.00033,0.00002,0.000003,0.001945,0.000187,0.000099,0.004036,0.005414,0.001789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,0.002894,0.001228,0.002926,0.002391,0.000589,0.000334,0.000339,0.000021,0.000003,0.00198,0.000198,0.000094,0.004013,0.005397,0.001784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,0.002913,0.001217,0.002967,0.002449,0.000606,0.000346,0.00035,0.000023,0.000004,0.002017,0.000212,0.00009,0.003989,0.005376,0.00178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,0.00293,0.001206,0.003008,0.002508,0.000623,0.000358,0.000361,0.000025,0.000004,0.002054,0.000227,0.000086,0.003965,0.005355,0.001775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,0.002948,0.001195,0.003048,0.002568,0.00064,0.000371,0.000372,0.000027,0.000004,0.002091,0.000242,0.000083,0.00394,0.005332,0.00177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,0.002966,0.001184,0.003089,0.002628,0.000657,0.000384,0.000383,0.00003,0.000004,0.002129,0.000259,0.000079,0.003916,0.005308,0.001765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,0.002984,0.001173,0.00313,0.002689,0.000675,0.000398,0.000395,0.000032,0.000005,0.002167,0.000277,0.000076,0.00389,0.005284,0.00176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,0.003015,0.001153,0.003204,0.002801,0.000708,0.000423,0.000416,0.000037,0.000006,0.002237,0.000311,0.00007,0.003844,0.005237,0.001751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,0.003046,0.001134,0.003278,0.002914,0.000743,0.00045,0.000439,0.000043,0.000006,0.002307,0.000349,0.000065,0.003797,0.005188,0.001742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,0.003077,0.001114,0.003352,0.00303,0.000779,0.000479,0.000463,0.00005,0.000007,0.002379,0.000391,0.00006,0.003749,0.005136,0.001732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,0.003108,0.001095,0.003426,0.003148,0.000816,0.000508,0.000487,0.000058,0.000008,0.002451,0.000437,0.000055,0.0037,0.005081,0.001723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,0.003138,0.001076,0.0035,0.003267,0.000854,0.00054,0.000513,0.000066,0.00001,0.002525,0.000488,0.00005,0.00365,0.005023,0.001714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,0.003184,0.001047,0.003615,0.003456,0.000916,0.000591,0.000555,0.000082,0.000012,0.002641,0.000577,0.000044,0.003572,0.004928,0.001699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,0.003229,0.001018,0.003729,0.003648,0.000982,0.000647,0.0006,0.000101,0.000014,0.002759,0.000679,0.000039,0.003491,0.004828,0.001684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,0.003272,0.00099,0.003842,0.003842,0.001052,0.000707,0.000648,0.000125,0.000018,0.00288,0.000795,0.000034,0.003409,0.004723,0.001669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,0.003315,0.000962,0.003953,0.004039,0.001125,0.000771,0.000699,0.000152,0.000021,0.003001,0.000927,0.00003,0.003326,0.004612,0.001653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,0.003356,0.000934,0.004063,0.004237,0.001201,0.000839,0.000753,0.000186,0.000026,0.003125,0.001077,0.000026,0.003242,0.004498,0.001638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,0.003402,0.000903,0.004187,0.004464,0.001293,0.000924,0.000818,0.000231,0.000032,0.003267,0.00127,0.000022,0.003145,0.004362,0.00162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,0.003445,0.000873,0.004307,0.00469,0.00139,0.001014,0.000888,0.000286,0.00004,0.00341,0.00149,0.000019,0.003047,0.004221,0.001602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,0.003487,0.000843,0.004424,0.004914,0.001491,0.001111,0.000963,0.000353,0.000049,0.003554,0.001738,0.000016,0.002949,0.004077,0.001583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,0.003527,0.000814,0.004537,0.005135,0.001598,0.001215,0.001042,0.000432,0.00006,0.003699,0.002015,0.000013,0.00285,0.00393,0.001565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,0.003565,0.000785,0.004646,0.005351,0.00171,0.001327,0.001125,0.000525,0.000074,0.003843,0.002323,0.000011,0.002751,0.003781,0.001546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,0.003596,0.00076,0.004737,0.005536,0.001811,0.00143,0.001202,0.000621,0.000088,0.003969,0.002618,0.00001,0.002664,0.003649,0.001529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,0.003626,0.000736,0.004824,0.005714,0.001917,0.001539,0.001283,0.000731,0.000104,0.004094,0.002938,0.000008,0.002578,0.003516,0.001513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,0.003654,0.000713,0.004907,0.005887,0.002026,0.001653,0.001368,0.000856,0.000123,0.004218,0.003282,0.000007,0.002492,0.003382,0.001496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,0.00368,0.00069,0.004985,0.006052,0.002139,0.001773,0.001457,0.000998,0.000145,0.004341,0.00365,0.000006,0.002407,0.003249,0.001479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,0.003705,0.000667,0.005059,0.006208,0.002256,0.0019,0.001549,0.001159,0.000171,0.004462,0.004042,0.000005,0.002322,0.003116,0.001462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,0.003716,0.000656,0.005094,0.006283,0.002315,0.001965,0.001597,0.001247,0.000185,0.004521,0.004246,0.000005,0.00228,0.00305,0.001454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,0.003727,0.000645,0.005128,0.006356,0.002376,0.002032,0.001646,0.00134,0.0002,0.00458,0.004456,0.000005,0.002239,0.002984,0.001445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,0.003738,0.000634,0.00516,0.006426,0.002437,0.0021,0.001695,0.001438,0.000217,0.004639,0.004671,0.000004,0.002197,0.002919,0.001436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,0.003748,0.000623,0.005191,0.006493,0.002499,0.002169,0.001746,0.001542,0.000234,0.004697,0.00489,0.000004,0.002156,0.002853,0.001428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
